player_id,adp_dd_ppr,season,week
11044,1000.0,2025,1
5557,1000.0,2025,1
12244,1000.0,2025,1
13233,1000.0,2025,1
7497,1000.0,2025,1
1387,1000.0,2025,1
8030,1000.0,2025,1
5832,1000.0,2025,1
11122,1000.0,2025,1
6559,1000.0,2025,1
7386,1000.0,2025,1
7553,1000.0,2025,1
5143,1000.0,2025,1
12640,1000.0,2025,1
5617,1000.0,2025,1
5664,1000.0,2025,1
4065,1000.0,2025,1
8410,1000.0,2025,1
12694,1000.0,2025,1
2025,1000.0,2025,1
5838,1000.0,2025,1
12300,1000.0,2025,1
8645,1000.0,2025,1
11134,1000.0,2025,1
11304,1000.0,2025,1
8502,1000.0,2025,1
10940,1000.0,2025,1
5534,1000.0,2025,1
4746,1000.0,2025,1
7970,1000.0,2025,1
19,1000.0,2025,1
12329,1000.0,2025,1
5296,1000.0,2025,1
7782,1000.0,2025,1
2782,1000.0,2025,1
12301,1000.0,2025,1
11279,1000.0,2025,1
4216,1000.0,2025,1
10941,1000.0,2025,1
11756,1000.0,2025,1
3466,1000.0,2025,1
10970,1000.0,2025,1
8609,1000.0,2025,1
2678,1000.0,2025,1
12967,1000.0,2025,1
3865,1000.0,2025,1
11129,1000.0,2025,1
7246,1000.0,2025,1
6624,1000.0,2025,1
13228,1000.0,2025,1
6459,1000.0,2025,1
12264,1000.0,2025,1
801,1000.0,2025,1
4911,1000.0,2025,1
4275,1000.0,2025,1
6374,1000.0,2025,1
4054,1000.0,2025,1
7944,1000.0,2025,1
11319,1000.0,2025,1
7740,1000.0,2025,1
1550,1000.0,2025,1
4969,1000.0,2025,1
13108,1000.0,2025,1
623,1000.0,2025,1
11794,1000.0,2025,1
6930,1000.0,2025,1
3423,1000.0,2025,1
3175,1000.0,2025,1
12121,1000.0,2025,1
3723,1000.0,2025,1
3496,1000.0,2025,1
4813,1000.0,2025,1
11365,1000.0,2025,1
1800,1000.0,2025,1
7795,1000.0,2025,1
5907,1000.0,2025,1
4833,1000.0,2025,1
7964,1000.0,2025,1
7634,1000.0,2025,1
7846,1000.0,2025,1
4209,1000.0,2025,1
12258,1000.0,2025,1
5100,1000.0,2025,1
7938,1000.0,2025,1
12848,1000.0,2025,1
7392,1000.0,2025,1
4847,1000.0,2025,1
11376,1000.0,2025,1
7381,1000.0,2025,1
1872,1000.0,2025,1
7199,1000.0,2025,1
6221,1000.0,2025,1
8698,1000.0,2025,1
3453,1000.0,2025,1
4385,1000.0,2025,1
7013,1000.0,2025,1
8084,1000.0,2025,1
11849,1000.0,2025,1
7862,1000.0,2025,1
10233,1000.0,2025,1
1517,1000.0,2025,1
6279,1000.0,2025,1
6501,1000.0,2025,1
5704,1000.0,2025,1
11217,1000.0,2025,1
11709,1000.0,2025,1
11161,1000.0,2025,1
8796,1000.0,2025,1
8620,1000.0,2025,1
2311,1000.0,2025,1
6351,1000.0,2025,1
11865,1000.0,2025,1
3777,1000.0,2025,1
5728,1000.0,2025,1
4932,1000.0,2025,1
6476,1000.0,2025,1
3005,1000.0,2025,1
3511,1000.0,2025,1
5776,1000.0,2025,1
6818,1000.0,2025,1
2948,1000.0,2025,1
12971,1000.0,2025,1
5635,1000.0,2025,1
6381,1000.0,2025,1
6016,1000.0,2025,1
5538,1000.0,2025,1
13244,1000.0,2025,1
11744,1000.0,2025,1
4662,1000.0,2025,1
11157,1000.0,2025,1
6981,1000.0,2025,1
4542,1000.0,2025,1
5841,1000.0,2025,1
8366,1000.0,2025,1
6908,1000.0,2025,1
7710,1000.0,2025,1
3482,1000.0,2025,1
12571,1000.0,2025,1
4569,1000.0,2025,1
8823,1000.0,2025,1
12120,1000.0,2025,1
8277,1000.0,2025,1
12060,1000.0,2025,1
5525,1000.0,2025,1
4673,1000.0,2025,1
5007,1000.0,2025,1
8116,1000.0,2025,1
6823,1000.0,2025,1
3648,1000.0,2025,1
7675,1000.0,2025,1
1469,1000.0,2025,1
7619,1000.0,2025,1
7555,1000.0,2025,1
7195,1000.0,2025,1
4333,1000.0,2025,1
3251,1000.0,2025,1
6114,1000.0,2025,1
525,1000.0,2025,1
7585,1000.0,2025,1
3284,1000.0,2025,1
12399,1000.0,2025,1
12221,1000.0,2025,1
3984,1000.0,2025,1
8025,1000.0,2025,1
11406,1000.0,2025,1
7787,1000.0,2025,1
8931,1000.0,2025,1
5376,1000.0,2025,1
11434,1000.0,2025,1
7700,1000.0,2025,1
8633,1000.0,2025,1
5436,1000.0,2025,1
2359,1000.0,2025,1
6225,1000.0,2025,1
3489,1000.0,2025,1
6305,1000.0,2025,1
788,1000.0,2025,1
5043,1000.0,2025,1
8241,1000.0,2025,1
5854,1000.0,2025,1
5021,1000.0,2025,1
7519,1000.0,2025,1
2936,1000.0,2025,1
4594,1000.0,2025,1
3211,1000.0,2025,1
7593,1000.0,2025,1
6489,1000.0,2025,1
11855,1000.0,2025,1
8391,1000.0,2025,1
7614,1000.0,2025,1
13142,1000.0,2025,1
12832,1000.0,2025,1
12809,1000.0,2025,1
6966,1000.0,2025,1
4548,1000.0,2025,1
7967,1000.0,2025,1
5316,1000.0,2025,1
12354,1000.0,2025,1
3021,1000.0,2025,1
11579,1000.0,2025,1
12584,1000.0,2025,1
2267,1000.0,2025,1
12742,1000.0,2025,1
342,1000.0,2025,1
6206,1000.0,2025,1
13089,1000.0,2025,1
4809,1000.0,2025,1
6125,1000.0,2025,1
3294,1000.0,2025,1
4031,1000.0,2025,1
4084,1000.0,2025,1
11252,1000.0,2025,1
7770,1000.0,2025,1
7373,1000.0,2025,1
3499,1000.0,2025,1
12330,1000.0,2025,1
10934,1000.0,2025,1
7120,1000.0,2025,1
7274,1000.0,2025,1
5359,1000.0,2025,1
7017,1000.0,2025,1
8010,1000.0,2025,1
7873,1000.0,2025,1
6880,1000.0,2025,1
8296,1000.0,2025,1
5079,1000.0,2025,1
11324,1000.0,2025,1
12752,1000.0,2025,1
8473,1000.0,2025,1
12180,1000.0,2025,1
7869,1000.0,2025,1
3609,1000.0,2025,1
421,1000.0,2025,1
6654,1000.0,2025,1
4368,1000.0,2025,1
11636,1000.0,2025,1
8134,1000.0,2025,1
7380,1000.0,2025,1
6023,1000.0,2025,1
5513,1000.0,2025,1
467,1000.0,2025,1
6555,1000.0,2025,1
5398,1000.0,2025,1
8312,1000.0,2025,1
7828,1000.0,2025,1
3603,1000.0,2025,1
10861,1000.0,2025,1
11667,1000.0,2025,1
6098,1000.0,2025,1
13095,1000.0,2025,1
12564,1000.0,2025,1
11218,1000.0,2025,1
12006,1000.0,2025,1
5482,1000.0,2025,1
4814,1000.0,2025,1
7397,1000.0,2025,1
13148,1000.0,2025,1
12579,1000.0,2025,1
6841,1000.0,2025,1
11557,1000.0,2025,1
5052,1000.0,2025,1
4128,1000.0,2025,1
6516,1000.0,2025,1
5677,1000.0,2025,1
11054,1000.0,2025,1
6626,1000.0,2025,1
6757,1000.0,2025,1
6780,1000.0,2025,1
5995,1000.0,2025,1
3524,1000.0,2025,1
7753,1000.0,2025,1
3941,1000.0,2025,1
4115,1000.0,2025,1
11764,1000.0,2025,1
5895,1000.0,2025,1
5477,1000.0,2025,1
4421,1000.0,2025,1
5055,1000.0,2025,1
10886,1000.0,2025,1
2681,1000.0,2025,1
12925,1000.0,2025,1
2891,1000.0,2025,1
11373,1000.0,2025,1
12517,1000.0,2025,1
6081,1000.0,2025,1
2762,1000.0,2025,1
13,1000.0,2025,1
4053,1000.0,2025,1
4479,1000.0,2025,1
3323,1000.0,2025,1
1464,1000.0,2025,1
7709,1000.0,2025,1
6974,1000.0,2025,1
3318,1000.0,2025,1
3848,1000.0,2025,1
6005,1000.0,2025,1
7722,1000.0,2025,1
5269,1000.0,2025,1
4817,1000.0,2025,1
2553,1000.0,2025,1
6331,1000.0,2025,1
2167,1000.0,2025,1
8389,1000.0,2025,1
7974,1000.0,2025,1
4585,1000.0,2025,1
2270,1000.0,2025,1
11229,1000.0,2025,1
89,1000.0,2025,1
11076,1000.0,2025,1
8138,1000.0,2025,1
2770,1000.0,2025,1
11281,1000.0,2025,1
12081,1000.0,2025,1
5082,1000.0,2025,1
8024,1000.0,2025,1
7723,1000.0,2025,1
7159,1000.0,2025,1
6000,1000.0,2025,1
12844,1000.0,2025,1
9231,1000.0,2025,1
5674,1000.0,2025,1
12201,1000.0,2025,1
7262,1000.0,2025,1
4076,1000.0,2025,1
7293,1000.0,2025,1
8442,1000.0,2025,1
11345,1000.0,2025,1
12937,1000.0,2025,1
2352,1000.0,2025,1
6671,1000.0,2025,1
12877,1000.0,2025,1
8119,1000.0,2025,1
8194,1000.0,2025,1
5748,1000.0,2025,1
2406,1000.0,2025,1
7863,1000.0,2025,1
11828,1000.0,2025,1
5231,1000.0,2025,1
2365,1000.0,2025,1
8476,1000.0,2025,1
7407,1000.0,2025,1
5268,1000.0,2025,1
8375,1000.0,2025,1
4659,1000.0,2025,1
6087,1000.0,2025,1
8511,1000.0,2025,1
6075,1000.0,2025,1
12297,1000.0,2025,1
2860,1000.0,2025,1
11145,1000.0,2025,1
4697,1000.0,2025,1
11819,1000.0,2025,1
12172,1000.0,2025,1
12831,1000.0,2025,1
12220,1000.0,2025,1
13137,1000.0,2025,1
2591,1000.0,2025,1
6350,1000.0,2025,1
4118,1000.0,2025,1
7829,1000.0,2025,1
4918,1000.0,2025,1
11958,1000.0,2025,1
4106,1000.0,2025,1
3589,1000.0,2025,1
5550,1000.0,2025,1
3479,1000.0,2025,1
7208,1000.0,2025,1
5876,1000.0,2025,1
11612,1000.0,2025,1
12542,1000.0,2025,1
3549,1000.0,2025,1
4979,1000.0,2025,1
3763,1000.0,2025,1
7552,1000.0,2025,1
4733,1000.0,2025,1
11156,1000.0,2025,1
5893,1000.0,2025,1
3540,1000.0,2025,1
4078,1000.0,2025,1
8518,1000.0,2025,1
11428,1000.0,2025,1
7049,1000.0,2025,1
2310,1000.0,2025,1
6486,1000.0,2025,1
3057,1000.0,2025,1
3886,1000.0,2025,1
5448,1000.0,2025,1
5466,1000.0,2025,1
8886,1000.0,2025,1
8136,1000.0,2025,1
6496,1000.0,2025,1
11610,1000.0,2025,1
5543,1000.0,2025,1
5024,1000.0,2025,1
11098,1000.0,2025,1
4597,1000.0,2025,1
4655,1000.0,2025,1
8321,1000.0,2025,1
7879,1000.0,2025,1
11291,1000.0,2025,1
13195,1000.0,2025,1
8855,1000.0,2025,1
3822,1000.0,2025,1
5948,1000.0,2025,1
8069,1000.0,2025,1
12413,1000.0,2025,1
1093,1000.0,2025,1
1027,1000.0,2025,1
8412,1000.0,2025,1
5792,1000.0,2025,1
7886,1000.0,2025,1
5572,1000.0,2025,1
2304,1000.0,2025,1
8070,1000.0,2025,1
6310,1000.0,2025,1
8642,1000.0,2025,1
6519,1000.0,2025,1
11499,1000.0,2025,1
8383,1000.0,2025,1
11918,1000.0,2025,1
7461,1000.0,2025,1
2565,1000.0,2025,1
4943,1000.0,2025,1
5809,1000.0,2025,1
4215,1000.0,2025,1
10228,1000.0,2025,1
4026,1000.0,2025,1
8097,1000.0,2025,1
12155,1000.0,2025,1
1900,1000.0,2025,1
7170,1000.0,2025,1
10905,1000.0,2025,1
12819,1000.0,2025,1
1169,1000.0,2025,1
5952,1000.0,2025,1
3383,1000.0,2025,1
11598,1000.0,2025,1
11995,1000.0,2025,1
11998,1000.0,2025,1
11516,1000.0,2025,1
11436,1000.0,2025,1
829,1000.0,2025,1
7248,1000.0,2025,1
10222,1000.0,2025,1
2552,1000.0,2025,1
7534,1000.0,2025,1
2754,1000.0,2025,1
5657,1000.0,2025,1
1023,1000.0,2025,1
6431,1000.0,2025,1
11714,1000.0,2025,1
770,1000.0,2025,1
5874,1000.0,2025,1
7721,1000.0,2025,1
6388,1000.0,2025,1
12924,1000.0,2025,1
6003,1000.0,2025,1
2684,1000.0,2025,1
1266,1000.0,2025,1
3345,1000.0,2025,1
7431,1000.0,2025,1
8562,1000.0,2025,1
5369,1000.0,2025,1
7905,1000.0,2025,1
12284,1000.0,2025,1
11311,1000.0,2025,1
8816,1000.0,2025,1
4330,1000.0,2025,1
6072,1000.0,2025,1
10943,1000.0,2025,1
12532,1000.0,2025,1
10944,1000.0,2025,1
12262,1000.0,2025,1
11008,1000.0,2025,1
3278,1000.0,2025,1
11683,1000.0,2025,1
12703,1000.0,2025,1
5351,1000.0,2025,1
12890,1000.0,2025,1
12981,1000.0,2025,1
2581,1000.0,2025,1
4544,1000.0,2025,1
5672,1000.0,2025,1
8481,1000.0,2025,1
11370,1000.0,2025,1
1958,1000.0,2025,1
6196,1000.0,2025,1
12749,1000.0,2025,1
12805,1000.0,2025,1
4104,1000.0,2025,1
11002,1000.0,2025,1
7776,1000.0,2025,1
7794,1000.0,2025,1
11117,1000.0,2025,1
3304,1000.0,2025,1
13234,1000.0,2025,1
11574,1000.0,2025,1
917,1000.0,2025,1
6323,1000.0,2025,1
7606,1000.0,2025,1
6927,1000.0,2025,1
1414,1000.0,2025,1
13123,1000.0,2025,1
12730,1000.0,2025,1
3615,1000.0,2025,1
2561,1000.0,2025,1
6948,1000.0,2025,1
13246,1000.0,2025,1
8111,1000.0,2025,1
2929,1000.0,2025,1
12915,1000.0,2025,1
6742,1000.0,2025,1
13073,1000.0,2025,1
3772,1000.0,2025,1
3221,1000.0,2025,1
8245,1000.0,2025,1
4061,1000.0,2025,1
3269,1000.0,2025,1
6970,1000.0,2025,1
8092,1000.0,2025,1
6259,1000.0,2025,1
12374,1000.0,2025,1
5645,1000.0,2025,1
8468,1000.0,2025,1
4970,1000.0,2025,1
2957,1000.0,2025,1
5495,1000.0,2025,1
12866,1000.0,2025,1
8930,1000.0,2025,1
6522,1000.0,2025,1
6437,1000.0,2025,1
1911,1000.0,2025,1
1034,1000.0,2025,1
4798,1000.0,2025,1
7030,1000.0,2025,1
8566,1000.0,2025,1
7326,1000.0,2025,1
11843,1000.0,2025,1
11489,1000.0,2025,1
11170,1000.0,2025,1
12669,1000.0,2025,1
11721,1000.0,2025,1
5808,1000.0,2025,1
8278,1000.0,2025,1
7216,1000.0,2025,1
4210,1000.0,2025,1
5242,1000.0,2025,1
5026,1000.0,2025,1
11647,1000.0,2025,1
4423,1000.0,2025,1
6045,1000.0,2025,1
13133,1000.0,2025,1
4821,1000.0,2025,1
12947,1000.0,2025,1
2433,1000.0,2025,1
5737,1000.0,2025,1
7630,1000.0,2025,1
4967,1000.0,2025,1
5753,1000.0,2025,1
7881,1000.0,2025,1
714,1000.0,2025,1
8774,1000.0,2025,1
7817,1000.0,2025,1
7626,1000.0,2025,1
6395,1000.0,2025,1
2858,1000.0,2025,1
12083,1000.0,2025,1
2993,1000.0,2025,1
7852,1000.0,2025,1
11478,1000.0,2025,1
8528,1000.0,2025,1
12139,1000.0,2025,1
8549,1000.0,2025,1
3001,1000.0,2025,1
11266,1000.0,2025,1
7608,1000.0,2025,1
11274,1000.0,2025,1
4227,1000.0,2025,1
8279,1000.0,2025,1
7269,1000.0,2025,1
6402,1000.0,2025,1
13164,1000.0,2025,1
2658,1000.0,2025,1
5251,1000.0,2025,1
7323,1000.0,2025,1
8902,1000.0,2025,1
4913,1000.0,2025,1
8484,1000.0,2025,1
5090,1000.0,2025,1
6176,1000.0,2025,1
8213,1000.0,2025,1
11226,1000.0,2025,1
1587,1000.0,2025,1
8048,1000.0,2025,1
2628,1000.0,2025,1
2471,1000.0,2025,1
12593,1000.0,2025,1
11971,1000.0,2025,1
8460,1000.0,2025,1
7653,1000.0,2025,1
6534,1000.0,2025,1
7412,1000.0,2025,1
1193,1000.0,2025,1
7499,1000.0,2025,1
9488,1000.0,2025,1
9510,1000.0,2025,1
13012,1000.0,2025,1
12870,1000.0,2025,1
5655,1000.0,2025,1
11141,1000.0,2025,1
1359,1000.0,2025,1
13106,1000.0,2025,1
11007,1000.0,2025,1
11571,1000.0,2025,1
7526,1000.0,2025,1
13023,1000.0,2025,1
4949,1000.0,2025,1
2083,1000.0,2025,1
7853,1000.0,2025,1
12842,1000.0,2025,1
5350,1000.0,2025,1
3563,1000.0,2025,1
13079,1000.0,2025,1
8115,1000.0,2025,1
5452,1000.0,2025,1
6248,1000.0,2025,1
11779,1000.0,2025,1
8929,1000.0,2025,1
12143,1000.0,2025,1
1136,1000.0,2025,1
7265,1000.0,2025,1
7349,1000.0,2025,1
3409,1000.0,2025,1
569,1000.0,2025,1
13047,1000.0,2025,1
4508,1000.0,2025,1
12820,1000.0,2025,1
13254,1000.0,2025,1
4957,1000.0,2025,1
11211,1000.0,2025,1
11505,1000.0,2025,1
2911,1000.0,2025,1
8558,1000.0,2025,1
5911,1000.0,2025,1
6232,1000.0,2025,1
4986,1000.0,2025,1
1242,1000.0,2025,1
4302,1000.0,2025,1
6214,1000.0,2025,1
1844,1000.0,2025,1
8067,1000.0,2025,1
6382,1000.0,2025,1
2944,1000.0,2025,1
12145,1000.0,2025,1
1815,1000.0,2025,1
3036,1000.0,2025,1
12636,1000.0,2025,1
6343,1000.0,2025,1
6078,1000.0,2025,1
5691,1000.0,2025,1
5132,1000.0,2025,1
6993,1000.0,2025,1
12082,1000.0,2025,1
345,1000.0,2025,1
7214,1000.0,2025,1
8369,1000.0,2025,1
6226,1000.0,2025,1
6025,1000.0,2025,1
6820,1000.0,2025,1
7252,1000.0,2025,1
7008,1000.0,2025,1
5169,1000.0,2025,1
11757,1000.0,2025,1
8462,1000.0,2025,1
11931,1000.0,2025,1
7713,1000.0,2025,1
12333,1000.0,2025,1
8363,1000.0,2025,1
4933,1000.0,2025,1
11972,1000.0,2025,1
7731,1000.0,2025,1
8291,1000.0,2025,1
4915,1000.0,2025,1
4666,1000.0,2025,1
5092,1000.0,2025,1
2197,1000.0,2025,1
1718,1000.0,2025,1
3623,1000.0,2025,1
6236,1000.0,2025,1
12050,1000.0,2025,1
5870,1000.0,2025,1
12565,1000.0,2025,1
8905,1000.0,2025,1
12437,1000.0,2025,1
12373,1000.0,2025,1
11138,1000.0,2025,1
8385,1000.0,2025,1
5290,1000.0,2025,1
11330,1000.0,2025,1
4486,1000.0,2025,1
4782,1000.0,2025,1
2463,1000.0,2025,1
7301,1000.0,2025,1
12250,1000.0,2025,1
11976,1000.0,2025,1
8785,1000.0,2025,1
8347,1000.0,2025,1
6750,1000.0,2025,1
8882,1000.0,2025,1
4555,1000.0,2025,1
6119,1000.0,2025,1
3568,1000.0,2025,1
5594,1000.0,2025,1
6306,1000.0,2025,1
4625,1000.0,2025,1
3435,1000.0,2025,1
5322,1000.0,2025,1
8878,1000.0,2025,1
8792,1000.0,2025,1
550,1000.0,2025,1
4214,1000.0,2025,1
2391,1000.0,2025,1
6782,1000.0,2025,1
8044,1000.0,2025,1
6616,1000.0,2025,1
7064,1000.0,2025,1
8327,1000.0,2025,1
11988,1000.0,2025,1
12999,1000.0,2025,1
3226,1000.0,2025,1
12205,1000.0,2025,1
7088,1000.0,2025,1
11999,1000.0,2025,1
7816,1000.0,2025,1
5348,1000.0,2025,1
8474,1000.0,2025,1
5844,1000.0,2025,1
3920,1000.0,2025,1
2135,1000.0,2025,1
12961,1000.0,2025,1
11947,1000.0,2025,1
11254,1000.0,2025,1
5963,1000.0,2025,1
10955,1000.0,2025,1
4710,1000.0,2025,1
12529,1000.0,2025,1
7385,1000.0,2025,1
4716,1000.0,2025,1
4313,1000.0,2025,1
11356,1000.0,2025,1
12411,1000.0,2025,1
7188,1000.0,2025,1
13174,1000.0,2025,1
6977,1000.0,2025,1
1288,1000.0,2025,1
3664,1000.0,2025,1
6193,1000.0,2025,1
4580,1000.0,2025,1
7933,1000.0,2025,1
12017,1000.0,2025,1
6733,1000.0,2025,1
4127,1000.0,2025,1
12351,1000.0,2025,1
7295,1000.0,2025,1
7306,1000.0,2025,1
12615,1000.0,2025,1
4399,1000.0,2025,1
11101,1000.0,2025,1
12913,1000.0,2025,1
6521,1000.0,2025,1
11740,1000.0,2025,1
6840,1000.0,2025,1
7181,1000.0,2025,1
12396,1000.0,2025,1
7889,1000.0,2025,1
3743,1000.0,2025,1
12067,1000.0,2025,1
6207,1000.0,2025,1
6053,1000.0,2025,1
5957,1000.0,2025,1
7601,1000.0,2025,1
10977,1000.0,2025,1
8704,1000.0,2025,1
6326,1000.0,2025,1
5891,1000.0,2025,1
367,1000.0,2025,1
3576,1000.0,2025,1
13154,1000.0,2025,1
4630,1000.0,2025,1
6792,1000.0,2025,1
7957,1000.0,2025,1
5196,1000.0,2025,1
4902,1000.0,2025,1
3231,1000.0,2025,1
12535,1000.0,2025,1
8738,1000.0,2025,1
5562,1000.0,2025,1
5170,1000.0,2025,1
6790,1000.0,2025,1
2034,1000.0,2025,1
7467,1000.0,2025,1
8552,1000.0,2025,1
2808,1000.0,2025,1
6830,1000.0,2025,1
5739,1000.0,2025,1
11731,1000.0,2025,1
6146,1000.0,2025,1
4334,1000.0,2025,1
5606,1000.0,2025,1
4685,1000.0,2025,1
1373,1000.0,2025,1
7162,1000.0,2025,1
12491,1000.0,2025,1
7150,1000.0,2025,1
6720,1000.0,2025,1
2475,1000.0,2025,1
8297,1000.0,2025,1
6358,1000.0,2025,1
7804,1000.0,2025,1
4608,1000.0,2025,1
8639,1000.0,2025,1
8709,1000.0,2025,1
6768,1000.0,2025,1
2828,1000.0,2025,1
6130,1000.0,2025,1
1545,1000.0,2025,1
3531,1000.0,2025,1
11414,1000.0,2025,1
12276,1000.0,2025,1
5424,1000.0,2025,1
5004,1000.0,2025,1
11795,1000.0,2025,1
4923,1000.0,2025,1
7642,1000.0,2025,1
12356,1000.0,2025,1
12955,1000.0,2025,1
6904,1000.0,2025,1
2450,1000.0,2025,1
4797,1000.0,2025,1
11869,1000.0,2025,1
3438,1000.0,2025,1
6432,1000.0,2025,1
6976,1000.0,2025,1
13021,1000.0,2025,1
8054,1000.0,2025,1
7515,1000.0,2025,1
5053,1000.0,2025,1
7118,1000.0,2025,1
3535,1000.0,2025,1
5626,1000.0,2025,1
7105,1000.0,2025,1
4495,1000.0,2025,1
5221,1000.0,2025,1
7538,1000.0,2025,1
7561,1000.0,2025,1
1556,1000.0,2025,1
4062,1000.0,2025,1
7376,1000.0,2025,1
3288,1000.0,2025,1
12020,1000.0,2025,1
7451,1000.0,2025,1
5129,1000.0,2025,1
5828,1000.0,2025,1
11012,1000.0,2025,1
4638,1000.0,2025,1
12727,1000.0,2025,1
3209,1000.0,2025,1
8409,1000.0,2025,1
12875,1000.0,2025,1
12898,1000.0,2025,1
6726,1000.0,2025,1
1666,1000.0,2025,1
7934,1000.0,2025,1
1348,1000.0,2025,1
12608,1000.0,2025,1
7500,1000.0,2025,1
8505,1000.0,2025,1
2008,1000.0,2025,1
5826,1000.0,2025,1
1703,1000.0,2025,1
4905,1000.0,2025,1
12950,1000.0,2025,1
8653,1000.0,2025,1
7760,1000.0,2025,1
7737,1000.0,2025,1
8904,1000.0,2025,1
11471,1000.0,2025,1
12978,1000.0,2025,1
7458,1000.0,2025,1
11635,1000.0,2025,1
11463,1000.0,2025,1
1922,1000.0,2025,1
4325,1000.0,2025,1
6461,1000.0,2025,1
11880,1000.0,2025,1
6411,1000.0,2025,1
12475,1000.0,2025,1
11722,1000.0,2025,1
8154,1000.0,2025,1
6743,1000.0,2025,1
1881,1000.0,2025,1
11060,1000.0,2025,1
7427,1000.0,2025,1
515,1000.0,2025,1
2960,1000.0,2025,1
7739,1000.0,2025,1
12098,1000.0,2025,1
11119,1000.0,2025,1
11890,1000.0,2025,1
6090,1000.0,2025,1
6015,1000.0,2025,1
12619,1000.0,2025,1
11806,1000.0,2025,1
4469,1000.0,2025,1
6816,1000.0,2025,1
5941,1000.0,2025,1
6068,1000.0,2025,1
2689,1000.0,2025,1
6111,1000.0,2025,1
12965,1000.0,2025,1
12553,1000.0,2025,1
5733,1000.0,2025,1
8513,1000.0,2025,1
12871,1000.0,2025,1
6018,1000.0,2025,1
4289,1000.0,2025,1
5065,1000.0,2025,1
6586,1000.0,2025,1
4964,1000.0,2025,1
7743,1000.0,2025,1
11273,1000.0,2025,1
5569,1000.0,2025,1
8488,1000.0,2025,1
